call_id,date,daily_caller,call_started,call_answered,call_ended,wait_length,service_length,meets_standard
9112,2021-03-26,66,11:41:16 AM,11:41:16 AM,11:43:14 AM,0,119,TRUE
9113,2021-03-26,67,11:42:39 AM,11:42:39 AM,11:48:59 AM,0,380,TRUE
9114,2021-03-26,68,11:45:07 AM,11:45:07 AM,11:49:32 AM,0,266,TRUE
9115,2021-03-26,69,11:49:41 AM,11:49:41 AM,12:02:39 PM,0,778,TRUE
9116,2021-03-26,70,11:53:04 AM,11:53:04 AM,11:59:25 AM,0,381,TRUE
9117,2021-03-26,71,11:55:53 AM,11:55:53 AM,12:06:24 PM,0,631,TRUE
9118,2021-03-26,72,11:55:54 AM,11:55:54 AM,11:56:04 AM,0,11,TRUE
9119,2021-03-26,73,11:59:52 AM,11:59:52 AM,12:08:33 PM,0,521,TRUE
9120,2021-03-26,74,12:04:32 PM,12:04:32 PM,12:05:54 PM,0,82,TRUE
9121,2021-03-26,75,12:06:10 PM,12:06:10 PM,12:27:21 PM,0,1271,TRUE
9122,2021-03-26,76,12:07:56 PM,12:07:56 PM,12:08:20 PM,0,24,TRUE
9123,2021-03-26,77,12:07:57 PM,12:07:57 PM,12:10:12 PM,0,135,TRUE
9124,2021-03-26,78,12:12:44 PM,12:12:44 PM,12:33:15 PM,0,1231,TRUE
9125,2021-03-26,79,12:14:03 PM,12:14:03 PM,12:15:58 PM,0,115,TRUE
9126,2021-03-26,80,12:14:36 PM,12:14:36 PM,12:15:39 PM,0,64,TRUE
9127,2021-03-26,81,12:15:56 PM,12:15:56 PM,12:17:44 PM,0,108,TRUE
9128,2021-03-26,82,12:19:07 PM,12:19:07 PM,12:21:39 PM,0,152,TRUE
9129,2021-03-26,83,12:23:39 PM,12:23:39 PM,12:24:11 PM,0,31,TRUE
9130,2021-03-26,84,12:29:19 PM,12:29:19 PM,12:48:15 PM,0,1135,TRUE
9131,2021-03-26,85,12:36:15 PM,12:36:15 PM,12:43:09 PM,0,414,TRUE
9132,2021-03-26,86,12:43:15 PM,12:43:15 PM,12:44:03 PM,0,48,TRUE
9133,2021-03-26,87,12:45:28 PM,12:45:28 PM,12:54:58 PM,0,570,TRUE
9134,2021-03-26,88,12:53:29 PM,12:53:29 PM,12:55:07 PM,0,99,TRUE
9135,2021-03-26,89,12:56:44 PM,12:56:44 PM,12:58:19 PM,0,95,TRUE
9136,2021-03-26,90,1:03:10 PM,1:03:10 PM,1:06:27 PM,0,197,TRUE
9137,2021-03-26,91,1:06:35 PM,1:06:35 PM,1:08:01 PM,0,86,TRUE
9138,2021-03-26,92,1:10:38 PM,1:10:38 PM,1:12:33 PM,0,114,TRUE
9139,2021-03-26,93,1:23:56 PM,1:23:56 PM,1:34:20 PM,0,625,TRUE
9140,2021-03-26,94,1:26:58 PM,1:26:58 PM,1:31:20 PM,0,262,TRUE
9141,2021-03-26,95,1:27:36 PM,1:27:36 PM,1:33:47 PM,0,371,TRUE
9142,2021-03-26,96,1:28:21 PM,1:28:21 PM,1:31:00 PM,0,158,TRUE
9143,2021-03-26,97,1:31:11 PM,1:31:11 PM,1:39:09 PM,0,478,TRUE
9144,2021-03-26,98,1:34:46 PM,1:34:46 PM,1:38:51 PM,0,244,TRUE
9145,2021-03-26,99,1:35:21 PM,1:35:21 PM,1:39:21 PM,0,239,TRUE
9146,2021-03-26,100,1:35:52 PM,1:35:52 PM,1:38:54 PM,0,182,TRUE
9147,2021-03-26,101,1:37:40 PM,1:38:51 PM,1:48:21 PM,71,571,FALSE
9148,2021-03-26,102,1:38:23 PM,1:38:54 PM,1:43:37 PM,31,283,TRUE
9149,2021-03-26,103,1:38:32 PM,1:39:09 PM,1:42:06 PM,37,177,TRUE
9150,2021-03-26,104,1:39:04 PM,1:39:21 PM,1:40:55 PM,17,94,TRUE
9151,2021-03-26,105,1:41:14 PM,1:41:14 PM,1:43:59 PM,0,165,TRUE
9152,2021-03-26,106,1:45:21 PM,1:45:21 PM,1:52:16 PM,0,414,TRUE
9153,2021-03-26,107,1:53:04 PM,1:53:04 PM,1:53:20 PM,0,16,TRUE
9154,2021-03-26,108,1:53:06 PM,1:53:06 PM,1:54:41 PM,0,95,TRUE
9155,2021-03-26,109,1:53:30 PM,1:53:30 PM,1:59:24 PM,0,354,TRUE
9156,2021-03-26,110,2:11:11 PM,2:11:11 PM,2:11:32 PM,0,21,TRUE
9157,2021-03-26,111,2:12:17 PM,2:12:17 PM,2:34:02 PM,0,1305,TRUE
9158,2021-03-26,112,2:12:27 PM,2:12:27 PM,2:18:25 PM,0,359,TRUE
9159,2021-03-26,113,2:22:43 PM,2:22:43 PM,2:34:16 PM,0,694,TRUE
9160,2021-03-26,114,2:31:53 PM,2:31:53 PM,2:32:45 PM,0,52,TRUE
9161,2021-03-26,115,2:34:33 PM,2:34:33 PM,2:41:24 PM,0,411,TRUE
9162,2021-03-26,116,2:36:44 PM,2:36:44 PM,2:45:27 PM,0,523,TRUE
9163,2021-03-26,117,2:38:20 PM,2:38:20 PM,2:43:25 PM,0,305,TRUE
9164,2021-03-26,118,2:42:31 PM,2:42:31 PM,3:13:23 PM,0,1851,TRUE
9165,2021-03-26,119,2:54:38 PM,2:54:38 PM,3:21:00 PM,0,1582,TRUE
9166,2021-03-26,120,3:00:56 PM,3:00:56 PM,3:01:48 PM,0,52,TRUE
9167,2021-03-26,121,3:04:03 PM,3:04:03 PM,3:07:18 PM,0,195,TRUE
9168,2021-03-26,122,3:07:18 PM,3:07:18 PM,3:10:46 PM,0,208,TRUE
9169,2021-03-26,123,3:07:48 PM,3:07:48 PM,3:09:12 PM,0,84,TRUE
9170,2021-03-26,124,3:10:18 PM,3:10:18 PM,3:20:02 PM,0,584,TRUE
9171,2021-03-26,125,3:10:39 PM,3:10:46 PM,3:11:43 PM,7,56,TRUE
9172,2021-03-26,126,3:12:40 PM,3:12:40 PM,3:26:12 PM,0,811,TRUE
9173,2021-03-26,127,3:14:38 PM,3:14:38 PM,3:26:53 PM,0,735,TRUE
9174,2021-03-26,128,3:15:24 PM,3:20:02 PM,3:25:33 PM,277,331,FALSE
9175,2021-03-26,129,3:16:16 PM,3:21:00 PM,3:32:50 PM,284,710,FALSE
9176,2021-03-26,130,3:30:54 PM,3:30:54 PM,3:31:50 PM,0,56,TRUE
9177,2021-03-26,131,3:52:33 PM,3:52:33 PM,3:56:06 PM,0,213,TRUE
9178,2021-03-26,132,3:54:37 PM,3:54:37 PM,3:57:48 PM,0,191,TRUE
9179,2021-03-26,133,3:55:00 PM,3:55:00 PM,3:55:10 PM,0,11,TRUE
9180,2021-03-26,134,4:08:10 PM,4:08:10 PM,4:08:51 PM,0,41,TRUE
9181,2021-03-26,135,4:09:06 PM,4:09:06 PM,4:12:09 PM,0,183,TRUE
9182,2021-03-26,136,4:10:47 PM,4:10:47 PM,4:15:45 PM,0,298,TRUE
9183,2021-03-26,137,4:20:58 PM,4:20:58 PM,4:21:49 PM,0,50,TRUE
9184,2021-03-26,138,4:28:22 PM,4:28:22 PM,4:30:23 PM,0,121,TRUE
9185,2021-03-26,139,4:36:03 PM,4:36:03 PM,4:36:23 PM,0,20,TRUE
9186,2021-03-26,140,4:41:38 PM,4:41:38 PM,4:42:30 PM,0,52,TRUE
9187,2021-03-26,141,4:42:25 PM,4:42:25 PM,4:42:55 PM,0,30,TRUE
9188,2021-03-26,142,4:44:22 PM,4:44:22 PM,4:51:59 PM,0,457,TRUE
9189,2021-03-26,143,4:49:13 PM,4:49:13 PM,4:53:00 PM,0,227,TRUE
9190,2021-03-26,144,4:49:54 PM,4:49:54 PM,4:52:51 PM,0,177,TRUE
9191,2021-03-26,145,4:52:14 PM,4:52:14 PM,4:53:49 PM,0,94,TRUE
9192,2021-03-26,146,4:52:45 PM,4:52:45 PM,4:55:18 PM,0,153,TRUE
9193,2021-03-26,147,5:01:07 PM,5:01:07 PM,5:10:21 PM,0,554,TRUE
9194,2021-03-26,148,5:04:47 PM,5:04:47 PM,5:09:20 PM,0,273,TRUE
9195,2021-03-26,149,5:12:07 PM,5:12:07 PM,5:12:12 PM,0,4,TRUE
9196,2021-03-26,150,5:12:48 PM,5:12:48 PM,5:14:37 PM,0,109,TRUE
9197,2021-03-26,151,5:14:11 PM,5:14:11 PM,5:32:48 PM,0,1117,TRUE
9198,2021-03-26,152,5:14:53 PM,5:14:53 PM,5:20:12 PM,0,319,TRUE
9199,2021-03-26,153,5:16:08 PM,5:16:08 PM,5:17:17 PM,0,69,TRUE
9200,2021-03-26,154,5:21:21 PM,5:21:21 PM,5:31:38 PM,0,617,TRUE
9201,2021-03-26,155,5:21:53 PM,5:21:53 PM,5:23:36 PM,0,103,TRUE
9202,2021-03-26,156,5:24:40 PM,5:24:40 PM,5:25:42 PM,0,62,TRUE
9203,2021-03-26,157,5:30:07 PM,5:30:07 PM,5:32:53 PM,0,166,TRUE
9204,2021-03-26,158,5:30:33 PM,5:30:33 PM,5:32:07 PM,0,94,TRUE
9205,2021-03-26,159,5:35:14 PM,5:35:14 PM,5:35:45 PM,0,31,TRUE
9206,2021-03-26,160,5:37:44 PM,5:37:44 PM,5:46:19 PM,0,515,TRUE
9207,2021-03-26,161,5:38:24 PM,5:38:24 PM,5:46:39 PM,0,496,TRUE
9208,2021-03-26,162,5:41:00 PM,5:41:00 PM,5:44:04 PM,0,184,TRUE
9209,2021-03-29,1,8:00:00 AM,8:00:00 AM,8:14:45 AM,0,885,TRUE
9210,2021-03-29,2,8:10:33 AM,8:10:33 AM,8:15:14 AM,0,281,TRUE
9211,2021-03-29,3,8:11:29 AM,8:11:29 AM,8:13:09 AM,0,100,TRUE
9212,2021-03-29,4,8:18:02 AM,8:18:02 AM,8:30:10 AM,0,727,TRUE
9213,2021-03-29,5,8:19:29 AM,8:19:29 AM,8:27:06 AM,0,457,TRUE
9214,2021-03-29,6,8:23:55 AM,8:23:55 AM,8:35:57 AM,0,721,TRUE
9215,2021-03-29,7,8:29:55 AM,8:29:55 AM,8:31:03 AM,0,67,TRUE
9216,2021-03-29,8,8:33:53 AM,8:33:53 AM,8:34:25 AM,0,32,TRUE
9217,2021-03-29,9,8:39:08 AM,8:39:08 AM,8:39:21 AM,0,13,TRUE
9218,2021-03-29,10,8:44:25 AM,8:44:25 AM,8:45:58 AM,0,93,TRUE
9219,2021-03-29,11,8:47:24 AM,8:47:24 AM,8:49:57 AM,0,153,TRUE
9220,2021-03-29,12,8:53:37 AM,8:53:37 AM,8:54:01 AM,0,23,TRUE
9221,2021-03-29,13,8:54:47 AM,8:54:47 AM,8:57:48 AM,0,181,TRUE
9222,2021-03-29,14,8:56:05 AM,8:56:05 AM,9:21:37 AM,0,1531,TRUE
9223,2021-03-29,15,9:02:11 AM,9:02:11 AM,9:15:04 AM,0,773,TRUE
9224,2021-03-29,16,9:02:28 AM,9:02:28 AM,9:08:02 AM,0,334,TRUE
9225,2021-03-29,17,9:04:09 AM,9:04:09 AM,9:12:09 AM,0,480,TRUE
9226,2021-03-29,18,9:05:43 AM,9:08:02 AM,9:19:25 AM,140,682,FALSE
9227,2021-03-29,19,9:07:46 AM,9:12:09 AM,9:20:16 AM,263,488,FALSE
9228,2021-03-29,20,9:08:05 AM,9:15:04 AM,9:25:15 AM,419,611,FALSE
9229,2021-03-29,21,9:09:26 AM,9:19:25 AM,9:20:20 AM,599,56,FALSE
9230,2021-03-29,22,9:11:52 AM,9:20:16 AM,9:25:10 AM,504,293,FALSE
9231,2021-03-29,23,9:12:24 AM,9:20:20 AM,9:21:15 AM,476,55,FALSE
9232,2021-03-29,24,9:17:54 AM,9:21:15 AM,9:24:39 AM,201,204,FALSE
9233,2021-03-29,25,9:17:56 AM,9:21:37 AM,9:31:07 AM,220,570,FALSE
9234,2021-03-29,26,9:25:09 AM,9:25:09 AM,9:32:10 AM,0,422,TRUE
9235,2021-03-29,27,9:25:19 AM,9:25:19 AM,9:33:16 AM,0,478,TRUE
9236,2021-03-29,28,9:27:35 AM,9:27:35 AM,9:28:00 AM,0,25,TRUE
9237,2021-03-29,29,9:29:46 AM,9:29:46 AM,9:32:03 AM,0,137,TRUE
9238,2021-03-29,30,9:33:00 AM,9:33:00 AM,9:34:30 AM,0,90,TRUE
9239,2021-03-29,31,9:33:11 AM,9:33:11 AM,9:38:09 AM,0,298,TRUE
9240,2021-03-29,32,9:34:48 AM,9:34:48 AM,9:39:18 AM,0,271,TRUE
9241,2021-03-29,33,9:40:37 AM,9:40:37 AM,9:40:57 AM,0,20,TRUE
9242,2021-03-29,34,9:45:11 AM,9:45:11 AM,9:46:28 AM,0,78,TRUE
9243,2021-03-29,35,10:00:35 AM,10:00:35 AM,10:04:00 AM,0,205,TRUE
9244,2021-03-29,36,10:01:19 AM,10:01:19 AM,10:03:40 AM,0,142,TRUE
9245,2021-03-29,37,10:04:12 AM,10:04:12 AM,10:04:40 AM,0,29,TRUE
9246,2021-03-29,38,10:06:11 AM,10:06:11 AM,10:10:35 AM,0,264,TRUE
9247,2021-03-29,39,10:07:19 AM,10:07:19 AM,10:08:21 AM,0,63,TRUE
9248,2021-03-29,40,10:09:11 AM,10:09:11 AM,10:16:24 AM,0,433,TRUE
9249,2021-03-29,41,10:40:51 AM,10:40:51 AM,10:42:34 AM,0,104,TRUE
9250,2021-03-29,42,10:42:22 AM,10:42:22 AM,10:43:55 AM,0,93,TRUE
9251,2021-03-29,43,10:43:55 AM,10:43:55 AM,10:49:02 AM,0,307,TRUE
9252,2021-03-29,44,10:47:27 AM,10:47:27 AM,10:50:01 AM,0,154,TRUE
9253,2021-03-29,45,10:51:58 AM,10:51:58 AM,10:58:44 AM,0,406,TRUE
9254,2021-03-29,46,10:53:51 AM,10:53:51 AM,10:54:22 AM,0,31,TRUE
9255,2021-03-29,47,10:54:44 AM,10:54:44 AM,10:55:12 AM,0,28,TRUE
9256,2021-03-29,48,10:58:58 AM,10:58:58 AM,11:10:14 AM,0,676,TRUE
9257,2021-03-29,49,11:02:10 AM,11:02:10 AM,11:05:29 AM,0,199,TRUE
9258,2021-03-29,50,11:02:27 AM,11:02:27 AM,11:02:38 AM,0,11,TRUE
9259,2021-03-29,51,11:04:21 AM,11:04:21 AM,11:04:42 AM,0,21,TRUE
9260,2021-03-29,52,11:09:47 AM,11:09:47 AM,11:10:58 AM,0,71,TRUE
9261,2021-03-29,53,11:10:03 AM,11:10:03 AM,11:19:14 AM,0,551,TRUE
9262,2021-03-29,54,11:15:00 AM,11:15:00 AM,11:24:47 AM,0,586,TRUE
9263,2021-03-29,55,11:15:26 AM,11:15:26 AM,11:17:24 AM,0,118,TRUE
9264,2021-03-29,56,11:15:59 AM,11:15:59 AM,11:19:45 AM,0,226,TRUE
9265,2021-03-29,57,11:30:18 AM,11:30:18 AM,11:32:37 AM,0,139,TRUE
9266,2021-03-29,58,11:40:39 AM,11:40:39 AM,11:41:34 AM,0,55,TRUE
9267,2021-03-29,59,11:41:43 AM,11:41:43 AM,11:47:07 AM,0,324,TRUE
9268,2021-03-29,60,11:47:27 AM,11:47:27 AM,11:48:07 AM,0,39,TRUE
9269,2021-03-29,61,11:49:15 AM,11:49:15 AM,11:52:18 AM,0,183,TRUE
9270,2021-03-29,62,12:00:01 PM,12:00:01 PM,12:05:06 PM,0,305,TRUE
9271,2021-03-29,63,12:03:58 PM,12:03:58 PM,12:05:56 PM,0,117,TRUE
9272,2021-03-29,64,12:04:31 PM,12:04:31 PM,12:10:56 PM,0,384,TRUE
9273,2021-03-29,65,12:04:50 PM,12:04:50 PM,12:06:42 PM,0,112,TRUE
9274,2021-03-29,66,12:06:17 PM,12:06:17 PM,12:20:45 PM,0,867,TRUE
9275,2021-03-29,67,12:13:07 PM,12:13:07 PM,12:16:03 PM,0,176,TRUE
9276,2021-03-29,68,12:14:11 PM,12:14:11 PM,12:20:01 PM,0,349,TRUE
9277,2021-03-29,69,12:15:46 PM,12:15:46 PM,12:18:00 PM,0,134,TRUE
9278,2021-03-29,70,12:29:17 PM,12:29:17 PM,12:34:19 PM,0,302,TRUE
9279,2021-03-29,71,12:34:41 PM,12:34:41 PM,12:43:24 PM,0,523,TRUE
9280,2021-03-29,72,12:34:47 PM,12:34:47 PM,12:39:59 PM,0,312,TRUE
9281,2021-03-29,73,12:35:49 PM,12:35:49 PM,12:40:36 PM,0,288,TRUE
9282,2021-03-29,74,12:37:40 PM,12:37:40 PM,12:40:00 PM,0,140,TRUE
9283,2021-03-29,75,12:39:33 PM,12:39:59 PM,12:43:46 PM,26,228,TRUE
9284,2021-03-29,76,12:42:07 PM,12:42:07 PM,12:42:55 PM,0,47,TRUE
9285,2021-03-29,77,12:42:34 PM,12:42:34 PM,12:46:20 PM,0,226,TRUE
9286,2021-03-29,78,12:47:47 PM,12:47:47 PM,12:47:53 PM,0,6,TRUE
9287,2021-03-29,79,12:47:59 PM,12:47:59 PM,12:55:00 PM,0,421,TRUE
9288,2021-03-29,80,1:00:47 PM,1:00:47 PM,1:01:11 PM,0,25,TRUE
9289,2021-03-29,81,1:02:43 PM,1:02:43 PM,1:03:07 PM,0,24,TRUE
9290,2021-03-29,82,1:05:50 PM,1:05:50 PM,1:07:48 PM,0,117,TRUE
9291,2021-03-29,83,1:18:39 PM,1:18:39 PM,1:18:39 PM,0,0,TRUE
9292,2021-03-29,84,1:36:32 PM,1:36:32 PM,1:45:53 PM,0,561,TRUE
9293,2021-03-29,85,1:43:32 PM,1:43:32 PM,1:55:47 PM,0,736,TRUE
9294,2021-03-29,86,1:46:48 PM,1:46:48 PM,1:50:33 PM,0,224,TRUE
9295,2021-03-29,87,1:50:11 PM,1:50:11 PM,1:56:43 PM,0,393,TRUE
9296,2021-03-29,88,1:56:17 PM,1:56:17 PM,2:23:09 PM,0,1613,TRUE
9297,2021-03-29,89,1:57:05 PM,1:57:05 PM,2:00:31 PM,0,206,TRUE
9298,2021-03-29,90,1:57:20 PM,1:57:20 PM,2:06:22 PM,0,541,TRUE
9299,2021-03-29,91,1:59:10 PM,1:59:10 PM,2:10:08 PM,0,658,TRUE
9300,2021-03-29,92,2:09:57 PM,2:09:57 PM,2:10:22 PM,0,25,TRUE
9301,2021-03-29,93,2:10:40 PM,2:10:40 PM,2:10:40 PM,0,1,TRUE
9302,2021-03-29,94,2:11:44 PM,2:11:44 PM,2:15:25 PM,0,221,TRUE
9303,2021-03-29,95,2:13:30 PM,2:13:30 PM,2:14:35 PM,0,65,TRUE
9304,2021-03-29,96,2:17:19 PM,2:17:19 PM,2:24:28 PM,0,429,TRUE
9305,2021-03-29,97,2:18:48 PM,2:18:48 PM,2:25:05 PM,0,377,TRUE
9306,2021-03-29,98,2:23:54 PM,2:23:54 PM,2:27:26 PM,0,212,TRUE
9307,2021-03-29,99,2:28:50 PM,2:28:50 PM,2:29:51 PM,0,61,TRUE
9308,2021-03-29,100,2:55:09 PM,2:55:09 PM,2:59:18 PM,0,248,TRUE
9309,2021-03-29,101,2:56:30 PM,2:56:30 PM,2:59:15 PM,0,165,TRUE
9310,2021-03-29,102,3:00:03 PM,3:00:03 PM,3:03:27 PM,0,204,TRUE
9311,2021-03-29,103,3:05:35 PM,3:05:35 PM,3:10:30 PM,0,294,TRUE
9312,2021-03-29,104,3:12:03 PM,3:12:03 PM,3:16:23 PM,0,260,TRUE
9313,2021-03-29,105,3:16:02 PM,3:16:02 PM,3:20:56 PM,0,295,TRUE
9314,2021-03-29,106,3:19:31 PM,3:19:31 PM,3:20:45 PM,0,73,TRUE
9315,2021-03-29,107,3:24:20 PM,3:24:20 PM,3:35:11 PM,0,651,TRUE
9316,2021-03-29,108,3:27:33 PM,3:27:33 PM,3:35:16 PM,0,463,TRUE
9317,2021-03-29,109,3:34:34 PM,3:34:34 PM,3:35:05 PM,0,31,TRUE
9318,2021-03-29,110,3:36:01 PM,3:36:01 PM,3:44:01 PM,0,480,TRUE
9319,2021-03-29,111,3:36:15 PM,3:36:15 PM,3:37:18 PM,0,62,TRUE
9320,2021-03-29,112,3:36:59 PM,3:36:59 PM,3:43:14 PM,0,375,TRUE
9321,2021-03-29,113,3:40:33 PM,3:40:33 PM,3:45:10 PM,0,276,TRUE
9322,2021-03-29,114,3:50:25 PM,3:50:25 PM,4:01:27 PM,0,662,TRUE
9323,2021-03-29,115,3:54:06 PM,3:54:06 PM,3:56:57 PM,0,171,TRUE
9324,2021-03-29,116,4:02:40 PM,4:02:40 PM,4:04:25 PM,0,105,TRUE
9325,2021-03-29,117,4:07:04 PM,4:07:04 PM,4:09:45 PM,0,162,TRUE
9326,2021-03-29,118,4:09:22 PM,4:09:22 PM,4:15:47 PM,0,385,TRUE
9327,2021-03-29,119,4:11:03 PM,4:11:03 PM,4:11:35 PM,0,32,TRUE
9328,2021-03-29,120,4:13:51 PM,4:13:51 PM,4:18:24 PM,0,274,TRUE
9329,2021-03-29,121,4:43:23 PM,4:43:23 PM,4:47:30 PM,0,247,TRUE
9330,2021-03-29,122,4:48:06 PM,4:48:06 PM,5:29:05 PM,0,2459,TRUE
9331,2021-03-29,123,4:51:33 PM,4:51:33 PM,4:53:28 PM,0,115,TRUE
9332,2021-03-29,124,4:53:19 PM,4:53:19 PM,5:00:52 PM,0,452,TRUE
9333,2021-03-29,125,4:54:14 PM,4:54:14 PM,5:00:11 PM,0,358,TRUE
9334,2021-03-29,126,5:03:49 PM,5:03:49 PM,5:08:06 PM,0,257,TRUE
9335,2021-03-29,127,5:03:56 PM,5:03:56 PM,5:07:31 PM,0,215,TRUE
9336,2021-03-29,128,5:16:11 PM,5:16:11 PM,5:19:25 PM,0,193,TRUE
9337,2021-03-29,129,5:17:13 PM,5:17:13 PM,5:20:36 PM,0,203,TRUE
9338,2021-03-29,130,5:18:59 PM,5:18:59 PM,5:24:13 PM,0,314,TRUE
9339,2021-03-29,131,5:30:16 PM,5:30:16 PM,5:32:30 PM,0,134,TRUE
9340,2021-03-29,132,5:36:08 PM,5:36:08 PM,5:37:59 PM,0,111,TRUE
9341,2021-03-29,133,5:37:12 PM,5:37:12 PM,5:40:35 PM,0,202,TRUE
9342,2021-03-29,134,5:37:26 PM,5:37:26 PM,5:44:33 PM,0,426,TRUE
9343,2021-03-29,135,5:37:53 PM,5:37:53 PM,5:42:04 PM,0,251,TRUE
9344,2021-03-29,136,5:40:18 PM,5:40:18 PM,5:42:43 PM,0,145,TRUE
9345,2021-03-29,137,5:40:44 PM,5:40:44 PM,5:44:22 PM,0,218,TRUE
9346,2021-03-29,138,5:42:07 PM,5:42:07 PM,5:47:03 PM,0,296,TRUE
9347,2021-03-29,139,5:49:06 PM,5:49:06 PM,5:58:06 PM,0,540,TRUE
9348,2021-03-30,1,8:00:00 AM,8:00:00 AM,8:09:41 AM,0,581,TRUE
9349,2021-03-30,2,8:05:02 AM,8:05:02 AM,8:08:03 AM,0,181,TRUE
9350,2021-03-30,3,8:05:13 AM,8:05:13 AM,8:12:50 AM,0,457,TRUE
9351,2021-03-30,4,8:17:54 AM,8:17:54 AM,8:18:32 AM,0,38,TRUE
9352,2021-03-30,5,8:20:06 AM,8:20:06 AM,8:22:55 AM,0,169,TRUE
9353,2021-03-30,6,8:30:58 AM,8:30:58 AM,8:33:42 AM,0,164,TRUE
9354,2021-03-30,7,8:32:16 AM,8:32:16 AM,8:32:53 AM,0,37,TRUE
9355,2021-03-30,8,8:32:42 AM,8:32:42 AM,8:50:42 AM,0,1081,TRUE
9356,2021-03-30,9,8:32:49 AM,8:32:49 AM,8:43:28 AM,0,639,TRUE
9357,2021-03-30,10,8:37:05 AM,8:37:05 AM,8:37:12 AM,0,7,TRUE
9358,2021-03-30,11,8:37:12 AM,8:37:12 AM,8:54:29 AM,0,1037,TRUE
9359,2021-03-30,12,8:51:38 AM,8:51:38 AM,8:55:06 AM,0,207,TRUE
9360,2021-03-30,13,8:56:58 AM,8:56:58 AM,9:01:57 AM,0,299,TRUE
9361,2021-03-30,14,9:04:08 AM,9:04:08 AM,9:19:23 AM,0,914,TRUE
9362,2021-03-30,15,9:05:22 AM,9:05:22 AM,9:06:40 AM,0,78,TRUE
9363,2021-03-30,16,9:09:10 AM,9:09:10 AM,9:11:00 AM,0,110,TRUE
9364,2021-03-30,17,9:13:21 AM,9:13:21 AM,9:26:08 AM,0,767,TRUE
9365,2021-03-30,18,9:17:15 AM,9:17:15 AM,9:20:54 AM,0,219,TRUE
9366,2021-03-30,19,9:39:46 AM,9:39:46 AM,9:42:43 AM,0,177,TRUE
9367,2021-03-30,20,9:42:15 AM,9:42:15 AM,9:45:01 AM,0,166,TRUE
9368,2021-03-30,21,9:43:59 AM,9:43:59 AM,9:57:43 AM,0,824,TRUE
9369,2021-03-30,22,9:51:36 AM,9:51:36 AM,9:54:56 AM,0,200,TRUE
9370,2021-03-30,23,10:03:36 AM,10:03:36 AM,10:06:42 AM,0,186,TRUE
9371,2021-03-30,24,10:04:33 AM,10:04:33 AM,10:07:53 AM,0,199,TRUE
9372,2021-03-30,25,10:04:38 AM,10:04:38 AM,10:09:10 AM,0,272,TRUE
9373,2021-03-30,26,10:05:06 AM,10:05:06 AM,10:08:28 AM,0,202,TRUE
9374,2021-03-30,27,10:11:36 AM,10:11:36 AM,10:13:16 AM,0,100,TRUE
9375,2021-03-30,28,10:12:29 AM,10:12:29 AM,10:12:41 AM,0,11,TRUE
9376,2021-03-30,29,10:12:42 AM,10:12:42 AM,10:20:17 AM,0,455,TRUE
9377,2021-03-30,30,10:17:45 AM,10:17:45 AM,10:19:45 AM,0,121,TRUE
9378,2021-03-30,31,10:21:10 AM,10:21:10 AM,10:41:49 AM,0,1239,TRUE
9379,2021-03-30,32,10:23:46 AM,10:23:46 AM,10:26:58 AM,0,192,TRUE
9380,2021-03-30,33,10:24:12 AM,10:24:12 AM,10:25:45 AM,0,93,TRUE
9381,2021-03-30,34,10:31:33 AM,10:31:33 AM,10:33:59 AM,0,146,TRUE
9382,2021-03-30,35,10:36:23 AM,10:36:23 AM,10:36:57 AM,0,34,TRUE
9383,2021-03-30,36,10:37:42 AM,10:37:42 AM,10:39:52 AM,0,130,TRUE
9384,2021-03-30,37,10:38:21 AM,10:38:21 AM,10:40:14 AM,0,113,TRUE
9385,2021-03-30,38,10:46:59 AM,10:46:59 AM,10:47:52 AM,0,53,TRUE
9386,2021-03-30,39,10:51:17 AM,10:51:17 AM,10:55:06 AM,0,229,TRUE
9387,2021-03-30,40,10:52:24 AM,10:52:24 AM,10:55:07 AM,0,163,TRUE
9388,2021-03-30,41,10:54:23 AM,10:54:23 AM,11:05:25 AM,0,662,TRUE
9389,2021-03-30,42,10:58:09 AM,10:58:09 AM,11:01:50 AM,0,221,TRUE
9390,2021-03-30,43,10:58:14 AM,10:58:14 AM,10:59:31 AM,0,78,TRUE
9391,2021-03-30,44,11:00:41 AM,11:00:41 AM,11:06:19 AM,0,338,TRUE
9392,2021-03-30,45,11:06:35 AM,11:06:35 AM,11:11:10 AM,0,274,TRUE
9393,2021-03-30,46,11:13:55 AM,11:13:55 AM,11:17:45 AM,0,231,TRUE
9394,2021-03-30,47,11:13:57 AM,11:13:57 AM,11:20:42 AM,0,405,TRUE
9395,2021-03-30,48,11:15:51 AM,11:15:51 AM,11:17:14 AM,0,84,TRUE
9396,2021-03-30,49,11:16:48 AM,11:16:48 AM,11:23:18 AM,0,390,TRUE
9397,2021-03-30,50,11:17:46 AM,11:17:46 AM,11:25:54 AM,0,488,TRUE
9398,2021-03-30,51,11:21:19 AM,11:21:19 AM,11:30:32 AM,0,552,TRUE
9399,2021-03-30,52,11:30:24 AM,11:30:24 AM,11:38:51 AM,0,508,TRUE
9400,2021-03-30,53,11:33:31 AM,11:33:31 AM,11:33:31 AM,0,0,TRUE
9401,2021-03-30,54,11:34:33 AM,11:34:33 AM,11:35:55 AM,0,82,TRUE
